For Seed: 103 

Rewards Tr: -740.73, Rewards Val: -748.12, Rewards Disc: 8.78, Rewards Eval: -598.25, Total Timesteps: 82260 episode:0 

Rewards Tr: -554.76, Rewards Val: -596.82, Rewards Disc: 7.27, Rewards Eval: -463.62, Total Timesteps: 160650 episode:1 

Rewards Tr: -500.17, Rewards Val: -493.04, Rewards Disc: 6.23, Rewards Eval: -277.18, Total Timesteps: 245250 episode:2 

Rewards Tr: -399.14, Rewards Val: -378.88, Rewards Disc: 5.09, Rewards Eval: -287.29, Total Timesteps: 332460 episode:3 

Rewards Tr: -354.93, Rewards Val: -338.70, Rewards Disc: 4.69, Rewards Eval: -345.87, Total Timesteps: 427010 episode:4 

Rewards Tr: -285.21, Rewards Val: -306.41, Rewards Disc: 4.36, Rewards Eval: -338.20, Total Timesteps: 529970 episode:5 

Rewards Tr: -277.78, Rewards Val: -264.41, Rewards Disc: 3.94, Rewards Eval: -187.17, Total Timesteps: 641210 episode:6 

Rewards Tr: -247.32, Rewards Val: -231.36, Rewards Disc: 3.61, Rewards Eval: -265.56, Total Timesteps: 761930 episode:7 

Rewards Tr: -219.98, Rewards Val: -202.55, Rewards Disc: 3.33, Rewards Eval: -208.04, Total Timesteps: 878240 episode:8 

Rewards Tr: -170.93, Rewards Val: -186.47, Rewards Disc: 3.16, Rewards Eval: -161.61, Total Timesteps: 1005800 episode:9 

Rewards Tr: -166.47, Rewards Val: -157.35, Rewards Disc: 2.87, Rewards Eval: -158.37, Total Timesteps: 1159070 episode:10 

Rewards Tr: -151.32, Rewards Val: -150.65, Rewards Disc: 2.81, Rewards Eval: -218.35, Total Timesteps: 1304800 episode:11 

Rewards Tr: -127.74, Rewards Val: -129.28, Rewards Disc: 2.59, Rewards Eval: -110.57, Total Timesteps: 1448790 episode:12 

Rewards Tr: -112.14, Rewards Val: -118.01, Rewards Disc: 2.48, Rewards Eval: -80.64, Total Timesteps: 1609140 episode:13 

Rewards Tr: -108.66, Rewards Val: -111.03, Rewards Disc: 2.41, Rewards Eval: -142.60, Total Timesteps: 1764760 episode:14 

Rewards Tr: -105.82, Rewards Val: -90.88, Rewards Disc: 2.21, Rewards Eval: -93.38, Total Timesteps: 1907920 episode:15 

Rewards Tr: -92.79, Rewards Val: -86.66, Rewards Disc: 2.17, Rewards Eval: -58.05, Total Timesteps: 2058110 episode:16 

Rewards Tr: -82.20, Rewards Val: -88.07, Rewards Disc: 2.18, Rewards Eval: -111.91, Total Timesteps: 2224640 episode:17 

Rewards Tr: -82.39, Rewards Val: -79.25, Rewards Disc: 2.09, Rewards Eval: -64.46, Total Timesteps: 2384420 episode:18 

Rewards Tr: -71.79, Rewards Val: -69.12, Rewards Disc: 1.99, Rewards Eval: -138.30, Total Timesteps: 2564860 episode:19 

Rewards Tr: -69.05, Rewards Val: -73.14, Rewards Disc: 2.03, Rewards Eval: -128.09, Total Timesteps: 2722550 episode:20 

Rewards Tr: -62.03, Rewards Val: -64.72, Rewards Disc: 1.95, Rewards Eval: -34.68, Total Timesteps: 2881320 episode:21 

Rewards Tr: -60.37, Rewards Val: -58.72, Rewards Disc: 1.89, Rewards Eval: -82.55, Total Timesteps: 3043060 episode:22 

Rewards Tr: -54.44, Rewards Val: -54.79, Rewards Disc: 1.85, Rewards Eval: -58.71, Total Timesteps: 3206200 episode:23 

Rewards Tr: -48.22, Rewards Val: -46.84, Rewards Disc: 1.77, Rewards Eval: -7.85, Total Timesteps: 3372710 episode:24 

Rewards Tr: -50.22, Rewards Val: -50.38, Rewards Disc: 1.80, Rewards Eval: -51.83, Total Timesteps: 3549070 episode:25 

Rewards Tr: -45.49, Rewards Val: -41.54, Rewards Disc: 1.72, Rewards Eval: -45.27, Total Timesteps: 3746770 episode:26 

Rewards Tr: -36.81, Rewards Val: -37.16, Rewards Disc: 1.67, Rewards Eval: 13.18, Total Timesteps: 3934270 episode:27 

Rewards Tr: -34.88, Rewards Val: -38.22, Rewards Disc: 1.68, Rewards Eval: -47.94, Total Timesteps: 4167640 episode:28 

