For Seed: 103 

Rewards Tr: -708.84, Rewards Val: -765.20, Rewards Disc: 0.74, Rewards Eval: -681.10, Total Timesteps: 80390 episode:0 

Rewards Tr: -568.72, Rewards Val: -584.49, Rewards Disc: 0.09, Rewards Eval: -560.31, Total Timesteps: 165050 episode:1 

Rewards Tr: -451.83, Rewards Val: -472.96, Rewards Disc: 0.12, Rewards Eval: -466.22, Total Timesteps: 249150 episode:2 

Rewards Tr: -427.51, Rewards Val: -415.79, Rewards Disc: 0.27, Rewards Eval: -381.46, Total Timesteps: 335550 episode:3 

Rewards Tr: -343.07, Rewards Val: -342.73, Rewards Disc: -0.05, Rewards Eval: -234.43, Total Timesteps: 430580 episode:4 

Rewards Tr: -306.69, Rewards Val: -308.05, Rewards Disc: -0.01, Rewards Eval: -264.32, Total Timesteps: 534620 episode:5 

Rewards Tr: -275.67, Rewards Val: -265.07, Rewards Disc: -0.04, Rewards Eval: -207.17, Total Timesteps: 638620 episode:6 

Rewards Tr: -236.68, Rewards Val: -242.16, Rewards Disc: 0.07, Rewards Eval: -268.02, Total Timesteps: 745490 episode:7 

Rewards Tr: -218.21, Rewards Val: -227.78, Rewards Disc: 0.14, Rewards Eval: -257.97, Total Timesteps: 864610 episode:8 

Rewards Tr: -197.37, Rewards Val: -183.74, Rewards Disc: 0.01, Rewards Eval: -221.51, Total Timesteps: 996200 episode:9 

Rewards Tr: -169.18, Rewards Val: -142.95, Rewards Disc: -0.23, Rewards Eval: -60.56, Total Timesteps: 1123280 episode:10 

Rewards Tr: -156.17, Rewards Val: -146.83, Rewards Disc: -0.13, Rewards Eval: -222.99, Total Timesteps: 1272840 episode:11 

Rewards Tr: -127.45, Rewards Val: -128.70, Rewards Disc: 0.01, Rewards Eval: -101.04, Total Timesteps: 1433590 episode:12 

Rewards Tr: -116.01, Rewards Val: -132.40, Rewards Disc: 0.14, Rewards Eval: -77.08, Total Timesteps: 1584890 episode:13 

Rewards Tr: -116.76, Rewards Val: -116.57, Rewards Disc: 0.03, Rewards Eval: -94.20, Total Timesteps: 1737760 episode:14 

Rewards Tr: -110.69, Rewards Val: -102.09, Rewards Disc: -0.01, Rewards Eval: -190.31, Total Timesteps: 1902530 episode:15 

Rewards Tr: -86.93, Rewards Val: -92.98, Rewards Disc: 0.04, Rewards Eval: -166.91, Total Timesteps: 2068050 episode:16 

Rewards Tr: -86.52, Rewards Val: -91.73, Rewards Disc: 0.11, Rewards Eval: -50.62, Total Timesteps: 2218070 episode:17 

Rewards Tr: -75.92, Rewards Val: -82.39, Rewards Disc: 0.11, Rewards Eval: -85.38, Total Timesteps: 2366040 episode:18 

Rewards Tr: -72.77, Rewards Val: -68.57, Rewards Disc: -0.06, Rewards Eval: -86.18, Total Timesteps: 2531540 episode:19 

Rewards Tr: -67.65, Rewards Val: -71.38, Rewards Disc: 0.03, Rewards Eval: -113.83, Total Timesteps: 2709690 episode:20 

Rewards Tr: -66.44, Rewards Val: -63.12, Rewards Disc: 0.04, Rewards Eval: -89.46, Total Timesteps: 2905790 episode:21 

Rewards Tr: -52.45, Rewards Val: -60.81, Rewards Disc: 0.01, Rewards Eval: -47.56, Total Timesteps: 3103710 episode:22 

